laplace_correction,estimation_mode,bandwidth_selection,bandwidth,minimum_bandwidth,number_of_kernels,use_application_grid,application_grid_size,PREC_AT_99_REC
false,greedy,heuristic,0.001,10,5,true,5000,0.3013
true,greedy,heuristic,0.001,20,5,true,5000,0.1329
false,greedy,heuristic,0.001,20,5,true,5000,0.0959
true,greedy,heuristic,0.001,50,5,true,5000,0.2363
false,greedy,heuristic,0.001,50,5,true,5000,0.2409
true,greedy,heuristic,0.001,100,5,true,5000,0.1266
false,greedy,heuristic,0.001,100,5,true,5000,0.3868
true,greedy,heuristic,0.001,500,5,true,5000,0.1384
false,greedy,heuristic,0.001,500,5,true,5000,0.1308
true,greedy,heuristic,0.001,1000,5,true,5000,0.2187
false,greedy,heuristic,0.001,1000,5,true,5000,0.2074
true,greedy,heuristic,0.001,0.1,10,true,5000,0.8178
false,greedy,heuristic,0.001,0.1,10,true,5000,0.8178
true,greedy,heuristic,0.001,0.001,10,true,5000,0.7431
false,greedy,heuristic,0.001,0.001,10,true,5000,0.6464
true,greedy,heuristic,0.001,1,10,true,5000,0.0936
false,greedy,heuristic,0.001,1,10,true,5000,0.1734
true,greedy,heuristic,0.001,5,10,true,5000,0.1377
false,greedy,heuristic,0.001,5,10,true,5000,0.2807
true,greedy,heuristic,0.001,10,10,true,5000,0.1408
false,greedy,heuristic,0.001,10,10,true,5000,0.1399
true,greedy,heuristic,0.001,20,10,true,5000,0.1919
false,greedy,heuristic,0.001,20,10,true,5000,0.0792
true,greedy,heuristic,0.001,50,10,true,5000,0.1031
false,greedy,heuristic,0.001,50,10,true,5000,0.2088
true,greedy,heuristic,0.001,100,10,true,5000,0.2642
false,greedy,heuristic,0.001,100,10,true,5000,0.2999
true,greedy,heuristic,0.001,500,10,true,5000,0.0584
false,greedy,heuristic,0.001,500,10,true,5000,0.1254
true,greedy,heuristic,0.001,1000,10,true,5000,0.0516
false,greedy,heuristic,0.001,1000,10,true,5000,0.1623
true,greedy,heuristic,0.001,0.1,50,true,5000,0.7248
false,greedy,heuristic,0.001,0.1,50,true,5000,0.7862
true,greedy,heuristic,0.001,0.001,50,true,5000,0.8419
false,greedy,heuristic,0.001,0.001,50,true,5000,0.6763
true,greedy,heuristic,0.001,1,50,true,5000,0.1105
false,greedy,heuristic,0.001,1,50,true,5000,0.0887
true,greedy,heuristic,0.001,5,50,true,5000,0.1269
false,greedy,heuristic,0.001,5,50,true,5000,0.1387
true,greedy,heuristic,0.001,10,50,true,5000,0.2017
false,greedy,heuristic,0.001,10,50,true,5000,0.2093
true,greedy,heuristic,0.001,20,50,true,5000,0.1265
false,greedy,heuristic,0.001,20,50,true,5000,0.1416
true,greedy,heuristic,0.001,50,50,true,5000,0.1393
false,greedy,heuristic,0.001,50,50,true,5000,0.1924
true,greedy,heuristic,0.001,100,50,true,5000,0.536
false,greedy,heuristic,0.001,100,50,true,5000,0.4318
true,greedy,heuristic,0.001,500,50,true,5000,0.1401
false,greedy,heuristic,0.001,500,50,true,5000,0.1352
true,greedy,heuristic,0.001,1000,50,true,5000,0.1274
false,greedy,heuristic,0.001,1000,50,true,5000,0.0967
true,greedy,heuristic,0.001,0.1,100,true,5000,0.7497
false,greedy,heuristic,0.001,0.1,100,true,5000,0.8172
true,greedy,heuristic,0.001,0.001,100,true,5000,0.8527
false,greedy,heuristic,0.001,0.001,100,true,5000,0.8527
true,greedy,heuristic,0.001,1,100,true,5000,0.1176
false,greedy,heuristic,0.001,1,100,true,5000,0.1037
true,greedy,heuristic,0.001,5,100,true,5000,0.0609
true,greedy,heuristic,0.001,10,100,true,5000,0.2144
false,greedy,heuristic,0.001,10,100,true,5000,0.1284
true,greedy,heuristic,0.001,20,100,true,5000,0.1265
false,greedy,heuristic,0.001,20,100,true,5000,0.1265
true,greedy,heuristic,0.001,50,100,true,5000,0.1976
false,greedy,heuristic,0.001,50,100,true,5000,0.1927
true,greedy,heuristic,0.001,100,100,true,5000,0.5352
false,greedy,heuristic,0.001,100,100,true,5000,0.5351
true,greedy,heuristic,0.001,500,100,true,5000,0.1402
false,greedy,heuristic,0.001,500,100,true,5000,0.1264
true,greedy,heuristic,0.001,1000,100,true,5000,0.1365
false,greedy,heuristic,0.001,1000,100,true,5000,0.1199
true,greedy,heuristic,0.001,0.1,500,true,5000,0.8142
false,greedy,heuristic,0.001,0.1,500,true,5000,0.8142
true,greedy,heuristic,0.001,0.001,500,true,5000,0.8503
false,greedy,heuristic,0.001,0.001,500,true,5000,0.8503
true,greedy,heuristic,0.001,1,500,true,5000,0.1263
false,greedy,heuristic,0.001,1,500,true,5000,0.1263
true,greedy,heuristic,0.001,5,500,true,5000,0.1403
false,greedy,heuristic,0.001,5,500,true,5000,0.1403
true,greedy,heuristic,0.001,10,500,true,5000,0.1423
false,greedy,heuristic,0.001,10,500,true,5000,0.1423
true,greedy,heuristic,0.001,20,500,true,5000,0.1325
false,greedy,heuristic,0.001,20,500,true,5000,0.1325
true,greedy,heuristic,0.001,50,500,true,5000,0.18
false,greedy,heuristic,0.001,50,500,true,5000,0.1931
true,greedy,heuristic,0.001,100,500,true,5000,0.3908
false,greedy,heuristic,0.001,100,500,true,5000,0.3908
true,greedy,heuristic,0.001,0.1,1000,true,5000,0.8196
false,greedy,heuristic,0.001,0.1,1000,true,5000,0.8196
true,greedy,heuristic,0.001,0.001,1000,true,5000,0.8512
false,greedy,heuristic,0.001,0.001,1000,true,5000,0.8512
true,greedy,heuristic,0.001,1,1000,true,5000,0.1176
false,greedy,heuristic,0.001,1,1000,true,5000,0.1176
true,greedy,heuristic,0.001,5,1000,true,5000,0.1384
false,greedy,heuristic,0.001,5,1000,true,5000,0.1384
true,greedy,heuristic,0.001,10,1000,true,5000,0.1385
false,greedy,heuristic,0.001,10,1000,true,5000,0.1385
true,greedy,heuristic,0.001,20,1000,true,5000,0.1315
false,greedy,heuristic,0.001,20,1000,true,5000,0.1315
true,greedy,heuristic,0.001,50,1000,true,5000,0.1925
false,greedy,heuristic,0.001,50,1000,true,5000,0.1925
true,greedy,heuristic,0.001,100,1000,true,5000,0.5354
false,greedy,heuristic,0.001,100,1000,true,5000,0.5354
true,greedy,heuristic,0.001,50,2,true,10000,0.9242
false,greedy,heuristic,0.001,50,2,true,10000,0.12
true,greedy,heuristic,0.001,100,2,true,10000,0.5038
false,greedy,heuristic,0.001,100,2,true,10000,0.4746
true,greedy,heuristic,0.001,500,2,true,10000,0.3673
false,greedy,heuristic,0.001,500,2,true,10000,0.0411
true,greedy,heuristic,0.001,1000,2,true,10000,0.123
false,greedy,heuristic,0.001,1000,2,true,10000,0.1298
true,greedy,heuristic,0.001,0.1,5,true,10000,0.8558
false,greedy,heuristic,0.001,0.1,5,true,10000,0.6039
true,greedy,heuristic,0.001,0.001,5,true,10000,0.7758
false,greedy,heuristic,0.001,0.001,5,true,10000,0.7903
true,greedy,heuristic,0.001,1,5,true,10000,0.0959
false,greedy,heuristic,0.001,1,5,true,10000,0.0999
true,greedy,heuristic,0.001,5,5,true,10000,0.2201
false,greedy,heuristic,0.001,5,5,true,10000,0.1266
true,greedy,heuristic,0.001,10,5,true,10000,0.1196
false,greedy,heuristic,0.001,10,5,true,10000,0.1384
true,greedy,heuristic,0.001,20,5,true,10000,0.1308
false,greedy,heuristic,0.001,20,5,true,10000,0.2187
true,greedy,heuristic,0.001,50,5,true,10000,0.2074
false,greedy,heuristic,0.001,50,5,true,10000,0.1937
true,greedy,heuristic,0.001,100,5,true,10000,0.4314
false,greedy,heuristic,0.001,100,5,true,10000,0.3553
true,greedy,heuristic,0.001,500,5,true,10000,0.1629
false,greedy,heuristic,0.001,500,5,true,10000,0.1213
true,greedy,heuristic,0.001,1000,5,true,10000,0.123
false,greedy,heuristic,0.001,1000,5,true,10000,0.0601
true,greedy,heuristic,0.001,0.1,10,true,10000,0.7422
false,greedy,heuristic,0.001,0.1,10,true,10000,0.1093
true,greedy,heuristic,0.001,0.001,10,true,10000,0.8215
false,greedy,heuristic,0.001,0.001,10,true,10000,0.7369
true,greedy,heuristic,0.001,1,10,true,10000,0.0872
false,greedy,heuristic,0.001,1,10,true,10000,0.1031
true,greedy,heuristic,0.001,5,10,true,10000,0.1183
true,greedy,heuristic,0.001,10,10,true,10000,0.12
false,greedy,heuristic,0.001,10,10,true,10000,0.0584
true,greedy,heuristic,0.001,20,10,true,10000,0.1254
false,greedy,heuristic,0.001,20,10,true,10000,0.0516
true,greedy,heuristic,0.001,50,10,true,10000,0.1623
false,greedy,heuristic,0.001,50,10,true,10000,0.1789
true,greedy,heuristic,0.001,100,10,true,10000,0.3323
false,greedy,heuristic,0.001,100,10,true,10000,0.2936
true,greedy,heuristic,0.001,0.1,50,true,10000,0.8178
false,greedy,heuristic,0.001,0.1,50,true,10000,0.734
true,greedy,heuristic,0.001,0.001,50,true,10000,0.6937
false,greedy,heuristic,0.001,0.001,50,true,10000,0.7721
true,greedy,heuristic,0.001,1,50,true,10000,0.1171
false,greedy,heuristic,0.001,1,50,true,10000,0.1171
true,greedy,heuristic,0.001,5,50,true,10000,0.129
false,greedy,heuristic,0.001,5,50,true,10000,0.1183
true,greedy,heuristic,0.001,10,50,true,10000,0.1302
false,greedy,heuristic,0.001,10,50,true,10000,0.1401
true,greedy,heuristic,0.001,20,50,true,10000,0.1352
false,greedy,heuristic,0.001,20,50,true,10000,0.1274
true,greedy,heuristic,0.001,50,50,true,10000,0.0967
false,greedy,heuristic,0.001,50,50,true,10000,0.1168
true,greedy,heuristic,0.001,100,50,true,10000,0.3357
false,greedy,heuristic,0.001,100,50,true,10000,0.3333
false,greedy,heuristic,0.001,0.1,100,true,10000,0.8176
true,greedy,heuristic,0.001,0.001,100,true,10000,0.7835
false,greedy,heuristic,0.001,0.001,100,true,10000,0.8697
true,greedy,heuristic,0.001,1,100,true,10000,0.1172
false,greedy,heuristic,0.001,1,100,true,10000,0.1172
true,greedy,heuristic,0.001,5,100,true,10000,0.1387
false,greedy,heuristic,0.001,5,100,true,10000,0.1387
true,greedy,heuristic,0.001,10,100,true,10000,0.1371
false,greedy,heuristic,0.001,10,100,true,10000,0.1402
true,greedy,heuristic,0.001,20,100,true,10000,0.1264
false,greedy,heuristic,0.001,20,100,true,10000,0.1365
true,greedy,heuristic,0.001,50,100,true,10000,0.1199
false,greedy,heuristic,0.001,50,100,true,10000,0.1199
true,greedy,heuristic,0.001,100,100,true,10000,0.3327
false,greedy,heuristic,0.001,100,100,true,10000,0.3521
true,greedy,heuristic,0.001,0.1,1,false,10,0.741
false,greedy,heuristic,0.001,0.1,1,false,10,0.7456
true,greedy,heuristic,0.001,0.001,1,false,10,0.9321
false,greedy,heuristic,0.001,0.001,1,false,10,0.9321
true,greedy,heuristic,0.001,1,1,false,10,0.3874
false,greedy,heuristic,0.001,1,1,false,10,0.4431
true,greedy,heuristic,0.001,5,1,false,10,0.055
false,greedy,heuristic,0.001,5,1,false,10,0.1415
true,greedy,heuristic,0.001,10,1,false,10,0.1309
false,greedy,heuristic,0.001,10,1,false,10,0.0461
true,greedy,heuristic,0.001,20,1,false,10,0.1204
false,greedy,heuristic,0.001,20,1,false,10,0.1366
true,greedy,heuristic,0.001,50,1,false,10,0.18
false,greedy,heuristic,0.001,50,1,false,10,0.1104
true,greedy,heuristic,0.001,100,1,false,10,0.3583
false,greedy,heuristic,0.001,100,1,false,10,0.2646
true,greedy,heuristic,0.001,0.1,2,false,10,0.7168
false,greedy,heuristic,0.001,0.1,2,false,10,0.8055
true,greedy,heuristic,0.001,0.001,2,false,10,0.721
false,greedy,heuristic,0.001,0.001,2,false,10,0.5326
true,greedy,heuristic,0.001,1,2,false,10,0.1522
false,greedy,heuristic,0.001,1,2,false,10,0.2304
true,greedy,heuristic,0.001,5,2,false,10,0.123
false,greedy,heuristic,0.001,5,2,false,10,0.1343
true,greedy,heuristic,0.001,10,2,false,10,0.11
false,greedy,heuristic,0.001,10,2,false,10,0.0503
true,greedy,heuristic,0.001,20,2,false,10,0.1351
false,greedy,heuristic,0.001,20,2,false,10,0.1369
true,greedy,heuristic,0.001,50,2,false,10,0.1049
false,greedy,heuristic,0.001,50,2,false,10,0.1096
true,greedy,heuristic,0.001,100,2,false,10,0.3625
false,greedy,heuristic,0.001,100,2,false,10,0.3593
true,greedy,heuristic,0.001,0.1,5,false,10,0.7815
true,greedy,heuristic,0.001,0.001,5,false,10,0.7004
false,greedy,heuristic,0.001,0.001,5,false,10,0.7723
true,greedy,heuristic,0.001,1,5,false,10,0.1007
false,greedy,heuristic,0.001,1,5,false,10,0.0786
true,greedy,heuristic,0.001,5,5,false,10,0.1257
false,greedy,heuristic,0.001,5,5,false,10,0.1339
true,greedy,heuristic,0.001,10,5,false,10,0.1411
false,greedy,heuristic,0.001,10,5,false,10,0.1222
true,greedy,heuristic,0.001,20,5,false,10,0.1385
false,greedy,heuristic,0.001,20,5,false,10,0.1322
true,greedy,heuristic,0.001,50,5,false,10,0.1525
false,greedy,heuristic,0.001,50,5,false,10,0.1696
true,greedy,heuristic,0.001,100,5,false,10,0.3985
false,greedy,heuristic,0.001,100,5,false,10,0.3616
true,greedy,heuristic,0.001,0.1,10,false,10,0.8309
false,greedy,heuristic,0.001,0.1,10,false,10,0.8178
true,greedy,heuristic,0.001,0.001,10,false,10,0.8178
false,greedy,heuristic,0.001,0.001,10,false,10,0.8222
true,greedy,heuristic,0.001,1,10,false,10,0.3223
false,greedy,heuristic,0.001,1,10,false,10,0.1093
true,greedy,heuristic,0.001,5,10,false,10,0.0867
false,greedy,heuristic,0.001,5,10,false,10,0.0799
true,greedy,heuristic,0.001,10,10,false,10,0.1393
false,greedy,heuristic,0.001,10,10,false,10,0.1419
true,greedy,heuristic,0.001,20,10,false,10,0.1494
false,greedy,heuristic,0.001,20,10,false,10,0.1388
true,greedy,heuristic,0.001,50,10,false,10,0.2565
false,greedy,heuristic,0.001,50,10,false,10,0.1769
true,greedy,heuristic,0.001,100,10,false,10,0.3862
false,greedy,heuristic,0.001,100,10,false,10,0.4272
true,greedy,heuristic,0.001,0.1,50,false,10,0.7045
false,greedy,heuristic,0.001,0.1,50,false,10,0.7616
true,greedy,heuristic,0.001,0.001,50,false,10,0.8017
false,greedy,heuristic,0.001,0.001,50,false,10,0.8598
true,greedy,heuristic,0.001,1,50,false,10,0.3418
false,greedy,heuristic,0.001,1,50,false,10,0.3418
true,greedy,heuristic,0.001,5,50,false,10,0.1179
false,greedy,heuristic,0.001,5,50,false,10,0.1179
true,greedy,heuristic,0.001,10,50,false,10,0.137
false,greedy,heuristic,0.001,10,50,false,10,0.1419
true,greedy,heuristic,0.001,20,50,false,10,0.1472
false,greedy,heuristic,0.001,20,50,false,10,0.1384
true,greedy,heuristic,0.001,50,50,false,10,0.1384
false,greedy,heuristic,0.001,50,50,false,10,0.1769
true,greedy,heuristic,0.001,100,50,false,10,0.1769
false,greedy,heuristic,0.001,100,50,false,10,0.4272
true,greedy,heuristic,0.001,500,50,false,10,0.3904
true,greedy,heuristic,0.001,0.1,100,false,10,0.736
false,greedy,heuristic,0.001,0.1,100,false,10,0.8177
true,greedy,heuristic,0.001,0.001,100,false,10,0.8722
false,greedy,heuristic,0.001,0.001,100,false,10,0.7859
true,greedy,heuristic,0.001,1,100,false,10,0.1174
false,greedy,heuristic,0.001,1,100,false,10,0.1174
true,greedy,heuristic,0.001,5,100,false,10,0.1369
false,greedy,heuristic,0.001,5,100,false,10,0.1269
true,greedy,heuristic,0.001,10,100,false,10,0.1333
false,greedy,heuristic,0.001,10,100,false,10,0.1113
true,greedy,heuristic,0.001,20,100,false,10,0.1384
false,greedy,heuristic,0.001,20,100,false,10,0.1338
true,greedy,heuristic,0.001,50,100,false,10,0.1769
false,greedy,heuristic,0.001,50,100,false,10,0.1749
true,greedy,heuristic,0.001,100,100,false,10,0.3078
false,greedy,heuristic,0.001,100,100,false,10,0.4272
true,greedy,heuristic,0.001,500,100,false,10,0.3418
true,full,heuristic,0.001,0.4,4,true,20,0.9955
false,full,heuristic,0.001,0.4,4,true,20,0.9958
true,full,heuristic,0.001,0.4,4,true,50,0.8304
true,full,heuristic,0.001,0.4,4,true,100,0.7554
false,full,heuristic,0.001,0.4,4,true,100,0.6776
true,full,heuristic,0.001,0.4,4,true,200,0.7389
false,full,heuristic,0.001,0.4,4,true,200,0.7333
true,full,heuristic,0.001,0.4,4,true,500,0.7509
false,full,heuristic,0.001,0.4,4,true,500,0.7509
true,full,heuristic,0.001,0.4,4,true,1000,0.7554
false,full,heuristic,0.001,0.4,4,true,1000,0.7554
true,full,heuristic,0.001,0.4,4,true,5000,0.7564
false,full,heuristic,0.001,0.4,4,true,5000,0.7564
true,full,heuristic,0.001,0.4,4,true,10000,0.7563
false,full,heuristic,0.001,0.4,4,true,10000,0.7563
true,full,heuristic,0.001,0.4,4,false,10,0.7566
false,full,heuristic,0.001,0.4,4,false,10,0.7566
true,full,fix,0.1,0.4,4,false,10,0.8178
false,full,fix,0.1,0.4,4,false,10,0.8178
true,full,fix,0.001,0.4,4,false,10,0.7843
false,full,fix,0.001,0.4,4,false,10,0.8746
true,full,fix,1,0.4,4,false,10,0.1179
false,full,fix,1,0.4,4,false,10,0.1179
true,full,fix,5,0.4,4,false,10,0.137
false,full,fix,5,0.4,4,false,10,0.1277
true,full,fix,10,0.4,4,false,10,0.1419
false,full,fix,10,0.4,4,false,10,0.1419
true,full,fix,20,0.4,4,false,10,0.1384
false,full,fix,20,0.4,4,false,10,0.1384
true,full,fix,50,0.4,4,false,10,0.1769
false,full,fix,50,0.4,4,false,10,0.1769
true,full,fix,100,0.4,4,false,10,0.4272
false,full,fix,100,0.4,4,false,10,0.4272
true,full,fix,0.1,0.4,4,true,20,0.5234
false,full,fix,0.1,0.4,4,true,20,0.394
true,full,fix,0.001,0.4,4,true,20,0.783
false,full,fix,0.001,0.4,4,true,20,0.7829
true,full,fix,1,0.4,4,true,20,0.0532
true,full,fix,5,0.4,4,true,20,0.0256
false,full,fix,5,0.4,4,true,20,0.0384
true,full,fix,10,0.4,4,true,20,0.0511
false,full,fix,10,0.4,4,true,20,0.0384
true,full,fix,20,0.4,4,true,20,0.1199
false,full,fix,20,0.4,4,true,20,0.1384
true,full,fix,50,0.4,4,true,20,0.2222
false,full,fix,50,0.4,4,true,20,0.1286
true,full,fix,100,0.4,4,true,20,0.2186
false,full,fix,100,0.4,4,true,20,0.2132
true,full,fix,500,0.4,4,true,20,0.2515
false,full,fix,500,0.4,4,true,20,0.1745
true,full,fix,1000,0.4,4,true,20,0.2813
true,full,fix,0.1,0.4,4,true,50,0.5941
false,full,fix,0.1,0.4,4,true,50,0.5983
true,full,fix,0.001,0.4,4,true,50,0.8314
false,full,fix,0.001,0.4,4,true,50,0.8342
true,full,fix,1,0.4,4,true,50,0.1157
false,full,fix,1,0.4,4,true,50,0.1111
true,full,fix,5,0.4,4,true,50,0.088
false,full,fix,5,0.4,4,true,50,0.0588
true,full,fix,10,0.4,4,true,50,0.0414
false,full,fix,10,0.4,4,true,50,0.0339
true,full,fix,20,0.4,4,true,50,0.0527
false,full,fix,20,0.4,4,true,50,0.0368
true,full,fix,50,0.4,4,true,50,0.1715
false,full,fix,50,0.4,4,true,50,0.1845
true,full,fix,100,0.4,4,true,50,0.2248
false,full,fix,100,0.4,4,true,50,0.2056
true,full,fix,500,0.4,4,true,50,0.2571
false,full,fix,500,0.4,4,true,50,0.2558
true,full,fix,1000,0.4,4,true,50,0.2489
true,full,fix,0.1,0.4,4,true,100,0.8091
true,full,fix,0.001,0.4,4,true,100,0.737
false,full,fix,0.001,0.4,4,true,100,0.7411
true,full,fix,1,0.4,4,true,100,0.0822
false,full,fix,1,0.4,4,true,100,0.0808
true,full,fix,5,0.4,4,true,100,0.0659
false,full,fix,5,0.4,4,true,100,0.053
true,full,fix,10,0.4,4,true,100,0.0285
false,full,fix,10,0.4,4,true,100,0.0513
true,full,fix,20,0.4,4,true,100,0.0322
false,full,fix,20,0.4,4,true,100,0.0182
true,full,fix,50,0.4,4,true,100,0.0397
false,full,fix,50,0.4,4,true,100,0.0511
true,full,fix,100,0.4,4,true,100,0.1515
false,full,fix,100,0.4,4,true,100,0.1914
true,full,fix,500,0.4,4,true,100,0.2415
true,full,fix,1000,0.4,4,true,100,0.2296
false,full,fix,1000,0.4,4,true,100,0.2565
true,full,fix,0.1,0.4,4,true,200,0.7264
false,full,fix,0.1,0.4,4,true,200,0.8078
true,full,fix,0.001,0.4,4,true,200,0.3314
false,full,fix,0.001,0.4,4,true,200,0.3358
true,full,fix,1,0.4,4,true,200,0.0804
false,full,fix,1,0.4,4,true,200,0.0794
true,full,fix,5,0.4,4,true,200,0.0887
false,full,fix,5,0.4,4,true,200,0.0774
true,full,fix,10,0.4,4,true,200,0.0878
false,full,fix,10,0.4,4,true,200,0.0741
true,full,fix,20,0.4,4,true,200,0.0458
false,full,fix,20,0.4,4,true,200,0.046
true,full,fix,50,0.4,4,true,200,0.0332
false,full,fix,50,0.4,4,true,200,0.0328
true,full,fix,100,0.4,4,true,200,0.0494
false,full,fix,100,0.4,4,true,200,0.0486
true,full,fix,500,0.4,4,true,200,0.2131
false,full,fix,500,0.4,4,true,200,0.2373
true,full,fix,1000,0.4,4,true,200,0.2305
false,full,fix,1000,0.4,4,true,200,0.1017
true,full,fix,0.1,0.4,4,true,500,0.8131
false,full,fix,0.1,0.4,4,true,500,0.8131
true,full,fix,0.001,0.4,4,true,500,0.9663
false,full,fix,0.001,0.4,4,true,500,0.8688
true,full,fix,1,0.4,4,true,500,0.1202
false,full,fix,1,0.4,4,true,500,0.1202
true,full,fix,5,0.4,4,true,500,0.1253
false,full,fix,5,0.4,4,true,500,0.1222
true,full,fix,10,0.4,4,true,500,0.1149
false,full,fix,10,0.4,4,true,500,0.1158
true,full,fix,20,0.4,4,true,500,0.0935
false,full,fix,20,0.4,4,true,500,0.0935
true,full,fix,50,0.4,4,true,500,0.044
false,full,fix,50,0.4,4,true,500,0.0558
true,full,fix,100,0.4,4,true,500,0.1313
false,full,fix,100,0.4,4,true,500,0.132
true,full,fix,500,0.4,4,true,500,0.5858
false,full,fix,500,0.4,4,true,500,0.6782
true,full,fix,1000,0.4,4,true,500,0.703
false,full,fix,1000,0.4,4,true,500,0.703
true,full,fix,0.1,0.4,4,true,1000,0.7356
false,full,fix,0.1,0.4,4,true,1000,0.8158
true,full,fix,0.001,0.4,4,true,1000,0.9306
false,full,fix,0.001,0.4,4,true,1000,0.8365
true,full,fix,1,0.4,4,true,1000,0.1044
false,full,fix,1,0.4,4,true,1000,0.1151
true,full,fix,5,0.4,4,true,1000,0.1375
false,full,fix,5,0.4,4,true,1000,0.1375
true,full,fix,10,0.4,4,true,1000,0.0688
false,full,fix,10,0.4,4,true,1000,0.0688
true,full,fix,20,0.4,4,true,1000,0.0817
false,full,fix,20,0.4,4,true,1000,0.0817
true,full,fix,50,0.4,4,true,1000,0.0653
false,full,fix,50,0.4,4,true,1000,0.0653
true,full,fix,100,0.4,4,true,1000,0.2965
false,full,fix,100,0.4,4,true,1000,0.3051
true,full,fix,0.1,0.4,4,true,5000,0.7362
false,full,fix,0.1,0.4,4,true,5000,0.8178
true,full,fix,0.001,0.4,4,true,5000,0.8834
false,full,fix,0.001,0.4,4,true,5000,0.8834
true,full,fix,1,0.4,4,true,5000,0.1179
false,full,fix,1,0.4,4,true,5000,0.1179
true,full,fix,5,0.4,4,true,5000,0.1302
false,full,fix,5,0.4,4,true,5000,0.1386
true,full,fix,10,0.4,4,true,5000,0.1384
false,full,fix,10,0.4,4,true,5000,0.1384
true,full,fix,20,0.4,4,true,5000,0.1264
false,full,fix,20,0.4,4,true,5000,0.1264
true,full,fix,50,0.4,4,true,5000,0.1926
false,full,fix,50,0.4,4,true,5000,0.1926
true,full,fix,100,0.4,4,true,5000,0.5357
false,full,fix,100,0.4,4,true,5000,0.5357
true,full,fix,0.1,0.4,4,true,10000,0.8178
false,full,fix,0.1,0.4,4,true,10000,0.8178
true,full,fix,0.001,0.4,4,true,10000,0.7884
false,full,fix,0.001,0.4,4,true,10000,0.8766
true,full,fix,1,0.4,4,true,10000,0.1106
false,full,fix,1,0.4,4,true,10000,0.1177
true,full,fix,5,0.4,4,true,10000,0.1387
false,full,fix,5,0.4,4,true,10000,0.1387
true,full,fix,10,0.4,4,true,10000,0.1404
false,full,fix,10,0.4,4,true,10000,0.1404
true,full,fix,20,0.4,4,true,10000,0.1366
false,full,fix,20,0.4,4,true,10000,0.1366
true,full,fix,50,0.4,4,true,10000,0.1199
false,full,fix,50,0.4,4,true,10000,0.1199
true,full,fix,100,0.4,4,true,10000,0.4297
false,full,fix,100,0.4,4,true,10000,0.4297
