FR,TIM,EN,DC,TR,Name
1800.0,2288.28,205.645,150.493,32,sort
1800.0,2307.47,394.09,244.123,32,sort
1900.0,32406.8,3636.36,2168.98,1,sort
1900.0,32401.7,2961.65,1743.38,1,sort
1900.0,32408,3626.75,2207.44,1,sort
1900.0,32395.4,3456.1,2095.57,1,sort
1900.0,32458.5,3520.19,2170.41,1,sort
1900.0,32440.4,3415.8,2004.77,1,sort
1900.0,32594.8,3618.44,2182.01,1,sort
1900.0,32342.5,3602.79,2138.01,1,sort
1900.0,32435.9,3590.19,2135.25,1,sort
1900.0,32290.8,3547.26,2138.37,1,sort
1900.0,16158.8,1825.34,1136.83,2,sort
1900.0,16185.1,1779.39,1114.44,2,sort
1900.0,16164.1,1565.9,861.187,2,sort
1900.0,16178.1,1895.43,1111.46,2,sort
1900.0,16268.8,1724.39,1154.41,2,sort
1900.0,16178.2,1879.33,1179.12,2,sort
1900.0,16258.7,1919.93,1181.66,2,sort
1900.0,16122.8,1880.95,1161.88,2,sort
1900.0,16695.7,1164.02,654.679,2,sort
1900.0,16169.8,1814.58,1125.13,2,sort
1900.0,12421.1,1552.58,947.749,4,sort
1900.0,9523.45,1122.15,729.71,4,sort
1900.0,9628.27,1155.59,662.77,4,sort
1900.0,10540.4,1165.96,769.004,4,sort
1900.0,10190.5,880.15,501.826,4,sort
1900.0,9419.15,1072.46,823.065,4,sort
1900.0,9523.09,995.024,546.55,4,sort
1900.0,9728.8,1071.31,633.309,4,sort
1900.0,9439.65,1168.13,638.554,4,sort
1900.0,11205,1241.46,749.591,4,sort
1900.0,3464.66,348.247,288.183,16,sort
1900.0,3161.19,382.686,205.96,16,sort
1900.0,3397.7,545.7,384.87,16,sort
1900.0,3095.12,510.885,365.755,16,sort
1900.0,3619.59,425.15,444.171,16,sort
1900.0,3474.89,556.228,328.307,16,sort
1900.0,3477.98,534.845,347.28,16,sort
1900.0,3172.49,473.09,294.894,16,sort
1900.0,2102.92,372.22,274.838,32,sort
1900.0,2197.97,386.929,152.622,32,sort
1900.0,2107.64,371.477,272.563,32,sort
1900.0,2533.65,475.493,163.881,32,sort
1900.0,3077.3,519.64,299.64,32,sort
1900.0,2291.72,205.634,208.586,32,sort
1900.0,3315.34,542.536,395.112,16,sort
1900.0,2205.2,318.425,285.946,32,sort
1900.0,3530.91,572.564,400.078,16,sort
1900.0,2177.47,214.124,162.627,32,sort
1900.0,2520.01,388.497,262.63,32,sort
1900.0,2866.98,265.064,180.662,32,sort
2000.0,31106.1,3436.61,2116.65,1,sort
2000.0,31151.5,2742.2,1722.02,1,sort
2000.0,31200,3572.06,2145.63,1,sort
2000.0,31190.4,3459.96,2039.81,1,sort
2000.0,31111.4,3564.4,2114.11,1,sort
2000.0,31208.3,3469.26,2143.58,1,sort
2000.0,31121.6,3396.5,2157.39,1,sort
2000.0,31125.6,3414.32,2126.67,1,sort
2000.0,31034.9,3544.65,2189.28,1,sort
2000.0,30916.3,3481.08,2128.11,1,sort
2000.0,15488.9,1857.1,1109.62,2,sort
2000.0,15525.7,1858.23,1161.05,2,sort
2000.0,15496.7,1822.6,1057.71,2,sort
2000.0,15564.3,1809.81,1105.52,2,sort
2000.0,15490.6,1863.74,1100.37,2,sort
2000.0,15461.3,1652.01,1049.67,2,sort
